is_sleeping,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_num
1,0.0,0.0,92.76,,,,,,,,,,,
1,0.0,0.0,92.76,,,,,,,,,,,
1,0.0,0.0,92.76,,,,,,,,,,,
1,0.0,0.0,92.76,,,,,,,,,,,
1,0.0,0.0,92.76,,,,,,,,,,,
0,-32.15,30.61,93.59,-2164.75,2099.66,132.58,0.9986965,-0.012631958,-0.011207732,-0.04816761,-1.4852,-1.3178,-5.6619,0
0,-97.59,73.85,144.54,-2031.59,1508.14,1570.39,0.96492505,-0.11320753,-0.14565736,-0.18678206,1.3686,0.35790002,-2.036,0
0,-166.46,125.44,196.54,-2029.51,1506.58,1547.12,0.9612165,-0.09715797,-0.1316794,-0.22199942,1.3686,0.35790002,-2.036,0
0,-200.27,150.54,222.18,-2028.47,1505.8,1535.5,0.95874506,-0.089071125,-0.12460677,-0.23947325,1.3686,0.35790002,-2.036,0
0,-301.61,225.77,297.94,-2025.35,1503.46,1500.66,0.9488837,-0.064600244,-0.103076056,-0.29124188,1.3686,0.35790002,-2.036,0
0,-369.07,275.86,347.48,-2023.27,1501.9,1477.46,0.9402834,-0.04814603,-0.08849388,-0.32514292,1.3686,0.35790002,-2.036,0
0,-436.47,325.89,396.25,-2021.19,1500.36,1454.29,0.9300763,-0.03160554,-0.073766045,-0.35849366,1.3686,0.35790002,-2.036,0
0,-520.62,388.36,456.12,-2018.59,1498.46,1425.35,0.91508675,-0.01085707,-0.05518089,-0.39931625,1.3686,0.35790002,-2.036,0
0,-587.86,438.27,503.15,-2016.51,1496.94,1402.23,0.90133727,0.0057589454,-0.0401941,-0.43121043,1.3686,0.35790002,-2.036,0
0,-655.04,488.13,549.41,-2014.43,1495.42,1379.13,0.8860476,0.022369608,-0.025147928,-0.4623709,1.3686,0.35790002,-2.036,0
0,-722.14,537.95,594.9,-2012.36,1493.9,1356.05,0.86924756,0.03894251,-0.010053245,-0.4927383,1.3686,0.35790002,-2.036,0
0,-789.18,587.72,639.62,-2010.32,1492.38,1333.01,0.8509637,0.055456065,0.005052227,-0.5222642,1.3686,0.35790002,-2.036,0
0,-856.15,637.43,683.57,-2008.28,1490.86,1309.98,0.8312265,0.07187243,0.020152347,-0.55089986,1.3686,0.35790002,-2.036,0
0,-923.05,687.09,726.75,-2006.24,1489.34,1286.98,0.8100695,0.0881648,0.035214704,-0.57859683,1.3686,0.35790002,-2.036,0
0,-989.88,736.7,769.17,-2004.2,1487.82,1264.0,0.78752893,0.10430612,0.050223026,-0.60530657,1.3686,0.35790002,-2.036,0
0,-1056.64,786.27,810.83,-2002.16,1486.3,1241.04,0.7636458,0.12026932,0.06514512,-0.6309805,1.3686,0.35790002,-2.036,0
0,-1140.0,848.15,861.82,-1999.61,1484.4,1212.38,0.7319601,0.13993344,0.083627775,-0.66155833,1.3686,0.35790002,-2.036,0
0,-1206.61,897.6,901.76,-1997.57,1482.88,1189.47,0.70519984,0.155395,0.098258466,-0.68475604,1.3686,0.35790002,-2.036,0
0,-1273.15,946.99,940.93,-1995.53,1481.36,1166.59,-0.677241,-0.17059219,-0.1127166,0.70677996,1.3686,0.35790002,-2.036,0
0,-1339.63,996.34,979.34,-1993.49,1479.84,1143.73,-0.64811987,-0.1854981,-0.12699127,0.7276017,1.3686,0.35790002,-2.036,0
0,-1406.04,1045.64,1016.99,-1991.45,1478.32,1120.89,-0.61789805,-0.20008567,-0.14104481,0.74717736,1.3686,0.35790002,-2.036,0
0,-1472.38,1094.89,1053.88,-1989.41,1476.8,1098.08,-0.58661354,-0.21432798,-0.15486632,0.7654832,1.3686,0.35790002,-2.036,0
0,-1538.65,1144.08,1090.01,-1987.37,1475.28,1075.28,-0.55433095,-0.22821426,-0.1684181,0.7824773,1.3686,0.35790002,-2.036,0
0,-1621.39,1205.5,1134.1,-1984.82,1473.38,1046.83,-0.512656,-0.2450137,-0.18494783,0.8018394,1.3686,0.35790002,-2.036,0
0,-1687.51,1254.58,1168.52,-1982.78,1471.86,1024.1,-0.4783288,-0.25799364,-0.19781986,0.8157868,1.3686,0.35790002,-2.036,0
0,-1753.56,1303.61,1202.18,-1980.74,1470.34,1001.38,-0.4431869,-0.27052578,-0.2103574,0.82834226,1.3686,0.35790002,-2.036,0
0,-1819.54,1352.59,1235.09,-1978.7,1468.82,978.7,-0.4072844,-0.28259942,-0.22253351,0.83948547,1.3686,0.35790002,-2.036,0
0,-1885.45,1401.52,1267.24,-1976.66,1467.3,956.03,-0.3706914,-0.2941875,-0.23432657,0.8491953,1.3686,0.35790002,-2.036,0
0,-1951.3,1450.39,1298.64,-1974.62,1465.78,933.39,-0.33345634,-0.30527923,-0.24572042,0.8574572,1.3686,0.35790002,-2.036,0
0,-2017.08,1499.22,1329.28,-1972.61,1464.26,910.77,-0.29565486,-0.31584767,-0.25669348,0.8642551,1.3686,0.35790002,-2.036,0
0,-2082.79,1548.0,1359.17,-1970.61,1462.74,888.17,-0.25735164,-0.3258712,-0.26723495,0.86957663,1.3686,0.35790002,-2.036,0
0,-2197.63,1633.24,1409.66,-1967.11,1460.11,848.68,-0.18930143,-0.34207186,-0.28456852,0.87531286,1.3686,0.35790002,-2.036,0
0,-2263.16,1681.88,1437.48,-1965.11,1458.63,826.15,-0.14994626,-0.35053095,-0.29380986,0.87653863,1.3686,0.35790002,-2.036,0
0,-2328.62,1730.47,1464.55,-1963.11,1457.15,803.63,-0.110337496,-0.35839656,-0.30254942,0.8762656,1.3686,0.35790002,-2.036,0
0,-2394.01,1779.01,1490.87,-1961.11,1455.67,781.15,-0.07054531,-0.3656418,-0.31077114,0.8745003,1.3686,0.35790002,-2.036,0
0,-2459.34,1827.5,1516.44,-1959.11,1454.19,758.68,-0.030634478,-0.37226668,-0.31846416,0.87124026,1.3686,0.35790002,-2.036,0
0,-2524.6,1875.95,1541.27,-1957.11,1452.71,736.24,0.009330301,-0.3782549,-0.32561764,0.8664925,1.3686,0.35790002,-2.036,0
0,-2589.8,1924.34,1565.35,-1955.11,1451.23,713.82,0.04928433,-0.38359573,-0.33221012,0.8602685,1.3686,0.35790002,-2.036,0
0,-2654.93,1972.68,1588.68,-1953.11,1449.75,691.42,0.089152046,-0.38828385,-0.33823615,0.8525748,1.3686,0.35790002,-2.036,0
0,-2719.99,2020.98,1611.27,-1951.11,1448.27,669.05,0.12887411,-0.3923084,-0.3436849,0.84342533,1.3686,0.35790002,-2.036,0
0,-2801.23,2081.28,1638.45,-1948.61,1446.42,641.11,0.17820969,-0.39639768,-0.34967318,0.82996315,1.3686,0.35790002,-2.036,0
0,-2866.14,2129.46,1659.36,-1946.61,1444.94,618.79,0.21733291,-0.39890626,-0.35378402,0.8176045,1.3686,0.35790002,-2.036,0
0,-2930.99,2177.59,1679.52,-1944.61,1443.46,596.49,0.2560893,-0.4007405,-0.35729063,0.8038462,1.3686,0.35790002,-2.036,0
0,-2995.77,2225.68,1698.94,-1942.61,1441.98,574.21,0.294414,-0.4018842,-0.36019304,0.7887144,1.3686,0.35790002,-2.036,0
0,-3060.48,2273.71,1717.62,-1940.61,1440.5,551.95,0.33223173,-0.40233734,-0.36248046,0.77224,1.3686,0.35790002,-2.036,0
0,-3125.13,2321.69,1735.55,-1938.61,1439.02,529.71,0.36948836,-0.40209997,-0.36415285,0.7544446,1.3686,0.35790002,-2.036,0
0,-3189.71,2369.63,1752.75,-1936.61,1437.54,507.5,0.40610293,-0.40119365,-0.36519945,0.73535943,1.3686,0.35790002,-2.036,0
0,-3270.34,2429.48,1773.2,-1934.12,1435.69,479.76,0.4508907,-0.3990897,-0.3656364,0.70974296,1.3686,0.35790002,-2.036,0
0,-3334.77,2477.3,1788.73,-1932.16,1434.21,457.6,0.48585993,-0.39663506,-0.36528036,0.68788886,1.3686,0.35790002,-2.036,0
0,-3399.13,2525.08,1803.52,-1930.2,1432.73,435.46,0.5199984,-0.39350608,-0.36429852,0.6648618,1.3686,0.35790002,-2.036,0
0,-3463.43,2572.81,1817.57,-1928.24,1431.25,413.34,0.55325735,-0.38970813,-0.36269626,0.6406913,1.3686,0.35790002,-2.036,0
0,-3527.66,2620.48,1830.89,-1926.28,1429.77,391.25,0.5855669,-0.3852466,-0.36047897,0.6154278,1.3686,0.35790002,-2.036,0
0,-3559.75,2644.3,1837.27,-1925.3,1429.03,380.21,0.60135216,-0.38276494,-0.35913566,0.602402,1.3686,0.35790002,-2.036,0
0,-3655.93,2715.69,1855.31,-1922.36,1426.81,347.13,0.6471394,-0.37434906,-0.3541994,0.5617973,1.3686,0.35790002,-2.036,0
0,-3687.96,2739.46,1860.96,-1921.38,1426.07,336.11,0.66185457,-0.37122548,-0.3522519,0.5477763,1.3686,0.35790002,-2.036,0
0,-3831.88,2846.28,1884.11,-1916.97,1422.74,286.61,0.7245082,-0.35521904,-0.3416295,0.4818678,1.3686,0.35790002,-2.036,0
0,-3844.3,2880.2,1838.71,-494.03,1017.13,-1221.86,0.7689215,-0.2230568,-0.32178196,0.5054323,3.9564002,4.2804003,1.4229,0
0,-3860.76,2914.08,1797.56,-493.51,1016.09,-1242.26,0.79071534,-0.12770343,-0.3039629,0.51581734,3.9564002,4.2804003,1.4229,0
0,-3877.2,2947.93,1755.73,-492.99,1015.05,-1262.64,0.8046132,-0.031082246,-0.28310654,0.52103955,3.9564002,4.2804003,1.4229,0
0,-3893.63,2981.74,1713.22,-492.47,1014.01,-1283.0,0.810468,0.06585184,-0.25942326,0.5210611,3.9564002,4.2804003,1.4229,0
0,-3910.03,3015.52,1670.03,-491.95,1012.97,-1303.34,0.808221,0.16212772,-0.2331505,0.5158821,3.9564002,4.2804003,1.4229,0
0,-3926.43,3049.26,1626.16,-491.43,1011.93,-1323.66,0.7979023,0.25679064,-0.20454721,0.50554025,3.9564002,4.2804003,1.4229,0
0,-3942.79,3082.97,1581.61,-490.91,1010.89,-1343.96,0.7796071,0.34888014,-0.17389385,0.49015957,3.9564002,4.2804003,1.4229,0
0,-3959.15,3116.65,1536.39,-490.39,1009.85,-1364.24,0.753525,0.43748462,-0.14150876,0.46987507,3.9564002,4.2804003,1.4229,0
0,-3979.56,3158.69,1478.91,-489.74,1008.55,-1389.56,0.71037096,0.54199845,-0.09907851,0.43794316,3.9564002,4.2804003,1.4229,0
0,-3995.88,3192.29,1432.17,-489.22,1007.51,-1409.8,0.6678229,0.61959743,-0.06399063,0.40745163,3.9564002,4.2804003,1.4229,0
0,-3999.16,3222.89,1388.24,293.22,829.5,-1221.24,0.6138358,0.69578886,0.009540698,0.37281695,1.9065,4.8195,3.0228,0
0,-3989.4,3250.53,1347.11,292.9,828.66,-1241.64,0.5691775,0.74120235,0.081885256,0.3463392,1.9065,4.8195,3.0228,0
0,-3979.64,3278.13,1305.3,292.58,827.82,-1262.02,0.518833,0.7792134,0.15340972,0.3163925,1.9065,4.8195,3.0228,0
0,-3969.88,3305.71,1262.81,292.26,826.98,-1282.38,0.4633096,0.80943197,0.22340746,0.28328994,1.9065,4.8195,3.0228,0
0,-3965.02,3319.49,1241.31,292.1,826.56,-1292.56,0.4337784,0.8215235,0.25761065,0.26565427,1.9065,4.8195,3.0228,0
0,-3950.44,3360.78,1175.79,291.62,825.3,-1323.04,0.33896983,0.8453932,0.35602286,0.20894392,1.9065,4.8195,3.0228,0
0,-3938.29,3395.14,1120.03,291.22,824.25,-1348.41,0.25405538,0.8507878,0.4320143,0.15804924,1.9065,4.8195,3.0228,0
0,-3928.58,3422.6,1074.66,290.9,823.41,-1368.69,0.18320526,0.84554255,0.48800707,0.115511104,1.9065,4.8195,3.0228,0
0,-3923.74,3436.32,1051.72,290.74,822.99,-1378.82,0.14704385,0.8397483,0.51420426,0.093780786,1.9065,4.8195,3.0228,0
0,-3914.06,3463.73,1005.34,290.42,822.15,-1399.06,0.07371745,0.82187665,0.56268746,0.049672756,1.9065,4.8195,3.0228,0
0,-3899.54,3504.8,934.5,289.94,820.89,-1429.38,-0.03741574,0.7797457,0.6247387,-0.017271526,1.9065,4.8195,3.0228,0
0,-3885.06,3545.81,862.15,289.46,819.63,-1459.66,-0.14771277,0.72010463,0.6727579,-0.083827384,1.9065,4.8195,3.0228,0
0,-3875.42,3573.12,813.07,289.14,818.79,-1479.82,-0.21955018,0.67125815,0.696433,-0.12724487,1.9065,4.8195,3.0228,0
0,-3865.78,3600.4,763.32,288.82,817.95,-1499.96,-0.28919727,0.6157132,0.71314067,-0.16938914,1.9065,4.8195,3.0228,0
0,-3856.16,3627.64,712.9,288.5,817.11,-1520.08,-0.3559527,0.55401266,0.7227274,-0.20983951,1.9065,4.8195,3.0228,0
0,-3844.16,3661.66,648.94,288.1,816.06,-1545.2,-0.43431786,0.46917912,0.72455406,-0.25741097,1.9065,4.8195,3.0228,0
0,-3834.56,3688.85,597.02,287.78,815.22,-1565.28,-0.49218264,0.39597148,0.7178725,-0.29261217,1.9065,4.8195,3.0228,0
0,-3824.96,3716.01,544.42,287.46,814.38,-1585.33,-0.5451382,0.3188094,0.7040137,-0.32488397,1.9065,4.8195,3.0228,0
0,-3815.4,3743.13,491.16,287.14,813.54,-1605.37,-0.59264493,0.23845902,0.68312114,-0.3539135,1.9065,4.8195,3.0228,0
0,-3805.84,3770.23,437.24,286.82,812.7,-1625.38,-0.63422817,0.15572949,0.65540487,-0.37940398,1.9065,4.8195,3.0228,0
0,-3796.28,3797.31,382.64,286.5,811.86,-1645.38,0.669471,-0.071440846,-0.6211457,0.40110195,1.9065,4.8195,3.0228,0
0,-3786.73,3824.35,327.38,286.18,811.02,-1665.35,0.6980267,0.0135653,-0.5806792,0.41879156,1.9065,4.8195,3.0228,0
0,-3777.21,3851.36,271.46,285.86,810.18,-1685.31,0.71961224,0.098431095,-0.5344025,0.4323002,1.9065,4.8195,3.0228,0
0,-3765.31,3885.09,200.61,285.46,809.13,-1710.21,0.7364607,0.20302583,-0.469109,0.443106,1.9065,4.8195,3.0228,0
0,-3755.79,3912.05,143.19,285.14,808.29,-1730.12,0.7416769,0.2845038,-0.41154632,0.44676906,1.9065,4.8195,3.0228,0
0,-3746.3,3938.97,85.11,284.82,807.45,-1750.0,0.7394819,0.3631332,-0.3498728,0.44597062,1.9065,4.8195,3.0228,0
0,-3729.51,3953.15,125.1,489.7,434.06,1026.43,0.76092106,0.3539027,-0.25254488,0.4816358,-3.9894,3.5288,2.7625,0
0,-3713.19,3967.61,158.84,489.18,433.62,1003.71,0.7733005,0.34151617,-0.15836215,0.51019055,-3.9894,3.5288,2.7625,0
0,-3696.9,3982.05,191.83,488.66,433.18,981.02,0.77795327,0.3257148,-0.06260417,0.5336472,-3.9894,3.5288,2.7625,0
0,-3688.76,3989.27,208.04,488.4,432.96,969.68,0.7773642,0.31658134,-0.014428426,0.5433903,-3.9894,3.5288,2.7625,0
0,-3660.3,4014.5,263.28,487.49,432.19,930.04,0.76005864,0.2785533,0.15367946,0.56665814,-3.9894,3.5288,2.7625,0
0,-3644.06,4028.9,293.81,486.97,431.75,907.42,0.73968357,0.25291708,0.24795926,0.572204,-3.9894,3.5288,2.7625,0
0,-3627.83,4043.29,323.58,486.45,431.31,884.82,0.7119154,0.22475615,0.33975744,0.57203674,-3.9894,3.5288,2.7625,0
0,-3611.63,4057.65,352.61,485.93,430.87,862.25,0.6770405,0.194351,0.42816234,0.5661456,-3.9894,3.5288,2.7625,0
0,-3595.44,4072.01,380.88,485.41,430.43,839.69,0.6353917,0.16199824,0.5122891,0.55461144,-3.9894,3.5288,2.7625,0
0,-3579.28,4086.34,408.4,484.89,429.99,817.17,0.5873904,0.12803252,0.5913037,0.53753144,-3.9894,3.5288,2.7625,0
0,-3563.12,4100.66,435.17,484.37,429.55,794.66,0.5335285,0.09278274,0.66440433,0.51507825,-3.9894,3.5288,2.7625,0
0,-3542.96,4118.56,467.58,483.72,429.0,766.56,0.45877257,0.04746089,0.7463614,0.47981235,-3.9894,3.5288,2.7625,0
0,-3526.84,4132.84,492.66,483.2,428.56,744.11,0.3937542,0.010635842,0.8036023,0.44617024,-3.9894,3.5288,2.7625,0
0,-3502.71,4154.26,528.88,482.42,427.9,710.47,0.28906238,-0.044677176,0.8742508,0.3874693,-3.9894,3.5288,2.7625,0
0,-3486.63,4168.5,552.09,481.9,427.46,688.07,0.21551487,-0.081075996,0.91051966,0.3434152,-3.9894,3.5288,2.7625,0
0,-3470.59,4182.74,574.56,481.38,427.02,665.7,0.13980936,-0.11666564,0.9376946,0.29592457,-3.9894,3.5288,2.7625,0
0,-3454.55,4196.97,596.28,480.86,426.58,643.34,0.062712066,-0.15108456,0.9555006,0.24547766,-3.9894,3.5288,2.7625,0
0,-3438.53,4211.17,617.26,480.34,426.14,621.02,-0.015016458,-0.18399835,0.96375906,0.1925815,-3.9894,3.5288,2.7625,0
0,-3438.53,4211.17,617.26,480.34,426.14,621.02,-0.015016458,-0.18399835,0.96375906,0.1925815,-3.9894,3.5288,2.7625,0
0,-3414.53,4232.47,647.34,479.56,425.48,587.57,-0.13108596,-0.22982192,0.9580933,0.109798014,-3.9894,3.5288,2.7625,0
0,-3394.57,4250.17,671.12,478.91,424.93,559.73,-0.22567327,-0.26411137,0.93691397,0.0388454,-3.9894,3.5288,2.7625,0
0,-3370.64,4271.41,698.14,478.13,424.27,526.37,-0.33440042,-0.2997711,0.89224714,-0.04699694,-3.9894,3.5288,2.7625,0
0,-3354.72,4285.53,715.22,477.61,423.83,504.17,-0.40285525,-0.31985062,0.8512561,-0.103761196,-3.9894,3.5288,2.7625,0
0,-3338.8,4299.65,731.57,477.09,423.39,481.98,-0.46729094,-0.336731,0.80175817,-0.15948427,-3.9894,3.5288,2.7625,0
0,-3322.91,4313.76,747.17,476.58,422.95,459.82,-0.52704936,-0.35024503,0.7442566,-0.21361047,-3.9894,3.5288,2.7625,0
0,-3307.03,4327.84,762.04,476.1,422.51,437.68,-0.58154243,-0.36026317,0.67931765,-0.26560572,-3.9894,3.5288,2.7625,0
0,-3291.17,4341.92,776.17,475.62,422.07,415.56,0.6302314,0.36668307,-0.6075886,0.31494132,-3.9894,3.5288,2.7625,0
0,-3271.37,4359.49,792.79,475.02,421.52,387.95,0.68217677,0.3695531,-0.50948924,0.3721372,-3.9894,3.5288,2.7625,0
0,-3255.54,4373.53,805.27,474.54,421.08,365.88,0.7161084,0.36769187,-0.42520598,0.41375282,-3.9894,3.5288,2.7625,0
0,-3239.74,4387.57,817.01,474.06,420.64,343.84,0.74288356,0.36215675,-0.33667162,0.45124134,-3.9894,3.5288,2.7625,0
0,-3223.94,4401.57,828.01,473.58,420.2,321.81,0.76223975,0.35300717,-0.24477094,0.4842145,-3.9894,3.5288,2.7625,0
0,-3208.17,4415.57,838.28,473.1,419.76,299.81,0.77398354,0.34032393,-0.1504264,0.5123485,-3.9894,3.5288,2.7625,0
0,-3192.41,4429.56,847.82,472.62,419.32,277.83,0.7779903,0.32424203,-0.054582063,0.53536814,-3.9894,3.5288,2.7625,0
0,-3168.8,4450.5,860.75,471.9,418.66,244.9,0.76943326,0.2941065,0.08991271,0.55981207,-3.9894,3.5288,2.7625,0
0,-3149.15,4467.93,870.27,471.3,418.11,217.5,0.7490829,0.26391715,0.20892234,0.5705909,-3.9894,3.5288,2.7625,0
