time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
4.134667,0.0,300,,,
4.168369,0.0337012,300,,,
4.20288,0.0345109,300,,,
4.2404037,0.0375233,300,,,
4.2751007,0.034696702,300,,,
4.309194,0.0340938,300,,,
4.3435044,0.034310397,300,,,
4.3791504,0.0356456,300,,,
4.414126,0.0349751,300,,,
4.448053,0.0339271,300,,,
4.4827566,0.0347029,300,,,
4.5177794,0.0350228,300,,,
4.5529637,0.0351838,300,,,
4.588717,0.0357525,300,,,
4.6231556,0.0344381,300,,,
4.65815,0.0349943,300,,,
4.692057,0.0339068,300,,,
4.7273545,0.035298,300,,,
4.7615876,0.0342332,300,,,
4.7954803,0.0338936,300,,,
4.829796,0.0343154,300,,,
4.864481,0.0346853,300,,,
4.8992467,0.0347659,300,,,
4.9349008,0.0356543,300,,,
4.9688973,0.033996202,300,,,
5.004693,0.0357958,300,,,
5.0388975,0.0342042,300,,,
5.0732207,0.0343226,300,,,
5.1070294,0.033808596,300,,,
5.1419253,0.034896404,300,3,,
5.175308,0.033383597,300,3,,
5.209008,0.0336999,300,3,,
5.244083,0.035075102,300,3,,
5.277681,0.0335978,300,3,,
5.312427,0.0347466,300,3,,
5.3482213,0.035794802,300,3,,
5.3834605,0.035238598,300,3,,
5.418121,0.0346601,300,3,,
5.4538627,0.0357411,300,3,,
5.488244,0.03438,300,3,,
5.5235457,0.0353025,300,3,,
5.5592475,0.035702,300,3,,
5.594976,0.0357285,300,3,,
5.630154,0.035178,300,3,,
5.6640983,0.033945203,300,3,,
5.6998396,0.0357419,300,3,,
5.7338567,0.0340171,300,3,,
5.769192,0.035335198,300,3,,
5.804161,0.0349688,300,3,,
5.838408,0.0342478,300,3,,
5.873328,0.0349204,300,3,,
5.907666,0.034339502,300,3,,
5.9411435,0.0334781,300,3,,
5.9765635,0.035420198,300,3,,
6.0108395,0.034276202,300,3,,
6.045652,0.034812097,300,3,,
6.0795293,0.033877302,300,3,,
6.114274,0.0347435,300,3,,
6.149381,0.0351079,300,3,,
6.183353,0.0339715,300,3,,
6.2193007,0.035947803,300,3,,
6.2536445,0.0343433,300,3,,
6.2873287,0.0336835,300,3,,
6.3209233,0.0335937,300,3,,
6.3549824,0.034058798,300,3,,
6.390103,0.0351204,300,3,,
