time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
7.148448,0.0,300,,,
7.183505,0.0350574,300,,,
7.2182174,0.034711502,300,,,
7.252607,0.034389198,300,,,
7.2871103,0.0345038,300,,,
7.320464,0.0333543,300,,,
7.3564625,0.0359986,300,,,
7.391594,0.0351308,300,,,
7.427437,0.035843,300,,,
7.463471,0.0360344,300,,,
7.496876,0.033405,300,,,
7.530683,0.033808,300,,,
7.564033,0.0333506,300,,,
7.599969,0.0359362,300,,,
7.6360736,0.0361052,300,,,
7.6705194,0.0344464,300,,,
7.705689,0.0351686,300,,,
7.741407,0.0357179,300,,,
7.7759514,0.0345448,300,,,
7.8119483,0.035997,300,,,
7.848142,0.0361941,300,,,
7.88275,0.034607798,300,,,
7.9178367,0.035086002,300,,,
7.953647,0.0358103,300,,,
7.9893813,0.0357342,300,,,
8.023835,0.0344534,300,,,
8.0575075,0.0336712,300,,,
8.093187,0.0356784,300,,,
8.129327,0.0361414,300,,,
8.16379,0.0344623,300,,,
8.199668,0.0358781,300,3,,
8.23544,0.035771903,300,3,,
8.26938,0.033939198,300,3,,
8.306221,0.0368422,300,3,,
8.341669,0.0354489,300,3,,
8.377202,0.035534,300,3,,
8.412881,0.0356792,300,3,,
8.448487,0.035607003,300,3,,
8.484908,0.0364209,300,3,,
8.520583,0.0356753,300,3,,
8.556443,0.0358612,300,3,,
8.591243,0.0347992,300,3,,
8.625909,0.034666598,300,3,,
8.661119,0.0352101,300,3,,
8.697401,0.036281202,300,3,,
8.732273,0.034871798,300,3,,
8.7671585,0.034886103,300,3,,
8.801341,0.034183,300,3,,
8.83554,0.034199,300,3,,
8.870245,0.0347047,300,3,,
8.903949,0.033703,300,3,,
8.938603,0.0346553,300,3,,
8.971971,0.033369,300,3,,
9.008051,0.03608,300,3,,
9.042069,0.0340171,300,3,,
9.076187,0.0341167,300,3,,
9.112012,0.0358234,300,3,,
9.145448,0.0334361,300,3,,
9.1791525,0.0337028,300,3,,
9.212745,0.0335937,300,3,,
9.2474165,0.0346722,300,3,,
9.283423,0.0360067,300,3,,
9.317983,0.0345596,300,3,,
9.352441,0.0344595,300,3,,
9.387585,0.0351429,300,3,,
9.421465,0.03388,300,3,,
9.455789,0.0343234,300,3,,
9.489418,0.0336302,300,3,,
9.524235,0.0348159,300,3,,
9.559148,0.034913,300,3,,
9.592695,0.033548098,300,3,,
9.628713,0.036017902,300,3,,
9.665004,0.0362896,300,3,,
9.699143,0.0341416,300,3,,
9.732493,0.0333501,300,3,,
9.766516,0.034022603,300,3,,
9.800558,0.0340422,300,3,,
9.834618,0.0340603,300,3,,
9.870324,0.0357062,300,3,,
9.905905,0.0355784,300,3,,
9.941065,0.0351616,300,3,,
9.975806,0.0347418,300,3,,
10.0098505,0.0340445,300,3,,
10.043302,0.0334522,300,3,,
10.078332,0.0350286,300,3,,
10.113918,0.0355863,300,3,,
10.148719,0.034798898,300,3,,
10.183405,0.034685,300,3,,
10.218189,0.0347848,300,3,,
10.252361,0.0341716,300,3,,
10.285842,0.033480298,300,3,,
10.319469,0.0336276,300,3,,
10.353705,0.0342351,300,3,,
10.388576,0.0348683,300,3,,
10.422921,0.034347802,300,3,,
10.456687,0.033765,300,3,,
10.490125,0.0334371,300,3,,
10.529361,0.0392352,300,3,,
10.5646,0.0352394,300,3,,
10.59917,0.0345686,300,3,,
10.6328945,0.0337241,300,3,,
10.667073,0.0341807,300,3,,
10.701393,0.0343211,300,3,,
10.735662,0.0342713,300,3,,
10.769627,0.0339642,300,3,,
10.803505,0.033879098,300,3,,
10.837136,0.033630703,300,3,,
10.872636,0.035499398,300,3,,
10.906345,0.0337101,300,3,,
10.941102,0.0347567,300,3,,
10.976635,0.0355318,300,3,,
11.012154,0.0355182,300,3,,
11.045488,0.0333356,300,3,,
11.080499,0.0350112,300,3,,
11.114348,0.0338508,300,3,,
11.1501045,0.0357568,300,3,,
11.184662,0.034558803,300,0,,
11.219231,0.034568798,300,0,,
11.254626,0.0353956,300,0,,
11.292204,0.0375759,300,0,,
11.327354,0.0351527,300,0,,
11.361925,0.0345703,300,0,,
11.397449,0.035524,300,0,,
11.4330015,0.035553,300,0,,
11.467886,0.0348849,300,0,,
11.504586,0.0367,300,0,,
11.538102,0.0335159,300,0,,
11.574385,0.0362836,300,0,,
11.608819,0.0344343,300,0,,
11.643466,0.0346451,300,0,,
11.678916,0.0354507,300,0,,
11.712485,0.0335708,300,0,,
11.74707,0.0345856,300,0,,
11.782906,0.0358348,300,0,,
11.817034,0.0341288,300,0,,
11.8523445,0.035311602,300,0,,
11.888148,0.0358031,300,0,,
11.922746,0.034596503,300,0,,
11.95774,0.034995098,300,0,,
11.992337,0.0345981,300,0,,
12.026262,0.0339253,300,0,,
12.059759,0.0334968,300,0,,
12.09345,0.03369,300,0,,
12.128513,0.035063498,300,0,,
12.163967,0.035455,300,0,,
12.198225,0.034258302,300,0,,
12.232102,0.0338773,300,0,,
12.265448,0.0333432,300,0,,
12.298881,0.0334328,300,0,,
12.333199,0.0343176,300,0,,
12.368925,0.0357268,300,0,,
12.404467,0.035542097,300,0,,
12.440128,0.0356608,300,0,,
12.475078,0.034950104,300,0,,
12.511031,0.0359547,300,0,,
12.546888,0.0358577,300,0,,
12.580922,0.0340333,300,0,,
12.61503,0.034108,300,0,,
12.649075,0.0340442,300,0,,
12.682575,0.033501502,300,0,,
12.717388,0.0348114,300,0,,
12.7521105,0.0347226,300,0,,
12.785663,0.033551298,300,0,,
12.819837,0.0341738,300,0,,
12.855332,0.035495497,300,0,,
12.891447,0.036114503,300,0,,
12.926184,0.0347378,300,0,,
12.95954,0.0333577,300,0,,
12.992915,0.0333747,300,0,,
13.029317,0.0364015,300,0,,
13.063647,0.0343291,300,0,,
13.099845,0.0361982,300,0,,
13.135329,0.0354854,300,0,,1
13.169002,0.0336729,300,0,,1
13.202827,0.0338258,300,0,,1
13.236202,0.0333745,300,0,,1
13.269953,0.0337497,300,0,,1
13.304262,0.0343104,300,0,,1
13.338184,0.0339223,300,0,,1
13.372033,0.0338489,300,0,,1
13.407335,0.0353025,300,0,,1
13.44314,0.0358045,300,0,,1
13.477181,0.034042202,300,0,,1
13.513396,0.036214598,300,0,,1
13.54756,0.034164,300,0,,1
13.582464,0.034903202,300,0,,1
13.620865,0.0383997,300,0,,1
13.657194,0.0363307,300,0,,1
13.693585,0.0363912,300,0,,1
13.727392,0.0338063,300,0,,1
13.761993,0.034601297,300,0,,1
13.798093,0.036099203,300,0,,1
13.834096,0.0360027,300,0,,1
13.869874,0.0357772,300,0,,1
13.904246,0.034371298,300,0,,1
13.939739,0.035491902,300,0,,1
13.973314,0.033574197,300,0,,1
14.008423,0.0351093,300,0,,1
14.042203,0.0337801,300,0,,1
14.078391,0.0361876,300,0,,1
14.114255,0.0358629,300,0,,1
14.148289,0.0340333,299,0,,1
14.184036,0.0357477,299,0,,1
14.21761,0.0335743,299,0,,1
14.25326,0.035648398,299,0,,1
14.288474,0.0352136,299,0,,1
14.322055,0.0335822,299,0,,1
14.358446,0.0363894,299,0,,1
14.393588,0.0351439,299,0,,1
14.428901,0.0353139,299,0,,1
14.463757,0.0348567,299,0,,1
14.499993,0.036237102,299,0,,1
14.535831,0.0358383,299,0,,1
14.571283,0.035452,299,0,,1
14.606411,0.0351274,299,0,,1
14.645129,0.0387173,299,0,,1
14.678489,0.033359997,299,0,,1
14.714795,0.036305003,299,0,,1
14.750621,0.0358262,299,0,,1
14.784628,0.0340085,299,0,,1
14.819009,0.034380402,299,0,,1
14.854741,0.0357309,299,0,,1
14.890327,0.0355867,299,0,,1
14.925138,0.034811,299,0,,1
14.961638,0.036503,299,0,,1
14.997914,0.0362753,299,0,,1
15.032251,0.034336798,299,0,,1
15.0666,0.0343496,299,0,,1
15.102389,0.0357895,299,0,,1
15.139933,0.0375429,298,0,,1
15.1753435,0.0354112,298,0,,1
15.210192,0.0348484,298,0,,1
15.245448,0.0352558,298,0,,1
15.281698,0.0362489,298,0,,1
15.315097,0.0333981,298,0,,1
15.351447,0.0363505,298,0,,1
15.385476,0.0340302,298,0,,1
15.42214,0.0366646,298,0,,1
15.456191,0.0340514,298,0,,1
15.491757,0.035567198,298,0,,1
15.528386,0.0366288,298,0,,1
15.562608,0.034221,298,0,,1
15.595989,0.0333811,298,0,,1
15.631286,0.035296097,298,0,,1
15.666298,0.035011303,298,0,,1
15.70298,0.0366813,298,0,,1
15.7381115,0.0351311,298,0,,1
15.773036,0.0349253,298,0,,1
15.807295,0.034259498,298,0,,1
15.842362,0.0350659,298,0,,1
15.876973,0.0346114,298,0,,1
15.910568,0.033594,298,0,,1
15.946811,0.0362429,298,0,,1
15.982097,0.0352856,298,0,,1
16.01811,0.0360132,298,0,,1
16.054222,0.0361096,298,0,,1
16.090668,0.0364469,298,0,,1
16.125,0.0343322,298,0,,1
16.158995,0.0339961,297,0,,1
16.194622,0.035628,297,0,,1
16.230904,0.0362827,297,0,,1
16.266214,0.035314,297,0,,1
16.300814,0.034597,297,0,,1
16.336582,0.035769,297,0,,1
16.372152,0.0355689,297,0,,1
16.406513,0.0343618,297,0,,1
16.442326,0.035815,297,0,,1
16.47705,0.0347226,297,0,,1
16.511356,0.0343059,297,0,,1
16.54715,0.0357933,297,0,,1
16.58164,0.0344944,297,0,,1
16.615072,0.0334256,297,0,,1
16.650581,0.0355093,297,0,,1
16.686428,0.0358438,297,0,,1
16.721758,0.0353285,297,0,,1
16.757698,0.0359408,297,0,,1
16.792404,0.0347047,297,0,,1
16.827087,0.0346816,297,0,,1
16.861292,0.0342043,297,0,,1
16.896496,0.0352077,297,0,,1
16.930822,0.034325,297,0,,1
16.965406,0.0345859,297,0,,1
16.999285,0.033881,297,0,,1
17.033537,0.034253698,297,0,,1
17.068691,0.0351543,297,0,,1
17.10406,0.0353679,297,0,,1
17.138924,0.0348647,297,0,,1
17.174171,0.0352465,296,,,1
17.20815,0.0339799,296,,,1
17.242586,0.0344374,296,,,1
17.27709,0.0345032,296,,,1
17.312563,0.0354738,296,,,1
17.346514,0.0339527,296,,,1
17.380299,0.0337835,296,,,1
17.41453,0.0342318,296,,,1
17.450876,0.0363465,296,,,1
17.48714,0.0362603,296,,,1
17.52081,0.0336667,296,,,1
17.555008,0.0342005,296,,,1
17.591364,0.036357,296,,,1
17.626347,0.0349844,296,,,1
17.66139,0.0350454,296,,,1
17.69653,0.0351367,296,,,1
17.730906,0.0343728,296,,,1
17.764788,0.033881404,296,,,1
17.80045,0.0356606,296,,,1
17.834112,0.0336653,296,,,1
17.868322,0.0342093,296,,,1
17.90281,0.0344863,296,,,1
17.936676,0.0338668,296,,,1
17.971022,0.0343458,296,,,1
18.006124,0.0351018,296,,,1
18.040653,0.0345293,296,,,1
18.073996,0.033339202,296,,,1
18.1095,0.0355017,296,,,1
18.144293,0.0347923,295,,,1
18.17901,0.034718297,295,,,1
18.21428,0.0352687,295,,,1
18.24876,0.0344805,295,,,1
18.282114,0.0333559,295,,,1
18.316946,0.034829598,295,,,1
18.351469,0.0345234,295,,,1
18.38776,0.0362921,295,,,1
18.421818,0.0340556,295,,,1
18.455853,0.0340362,295,,,1
18.491028,0.035173498,295,,,1
18.527159,0.0361321,295,,,1
18.560843,0.0336853,295,,,1
18.59608,0.035239,295,,,1
18.629972,0.0338934,295,,,1
18.664234,0.0342644,295,,,1
18.698774,0.0345366,295,,,1
18.732695,0.033921,295,,,1
18.766764,0.0340698,295,,,1
18.800745,0.033981502,295,,,1
18.83555,0.034800198,295,,,1
18.869066,0.0335126,295,,,1
18.903435,0.0343688,295,,,1
18.937275,0.0338379,295,,,1
18.972511,0.0352374,295,,,1
19.008518,0.0360038,295,,,1
19.043999,0.035478402,295,,,1
19.079304,0.0353028,295,,,1
19.113289,0.033981,295,,,1
19.14815,0.034857,294,,,1
19.183794,0.0356487,294,,,1
19.219202,0.035409298,294,,,1
19.253162,0.0339615,294,,,1
19.288956,0.0357904,294,,,1
19.323732,0.0347777,294,,,1
19.358017,0.0342829,294,,,1
19.391838,0.03382,294,,,1
19.42539,0.0335512,294,,,1
19.460382,0.034993898,294,,,1
19.495434,0.0350505,294,,,1
19.530413,0.034976702,294,,,1
19.566275,0.035863698,294,,,1
19.601433,0.035159502,294,,,1
19.63581,0.0343746,294,,,1
19.670557,0.034749,294,,,1
19.70636,0.0358041,294,,,1
19.74079,0.0344293,294,,,1
19.77487,0.034076698,294,,,1
19.811045,0.0361729,294,,,1
19.844915,0.033872,294,,,1
19.878586,0.0336668,294,,,1
19.913563,0.034975,294,,,1
19.947222,0.033659,294,,,1
19.980558,0.0333379,294,,,1
20.015718,0.0351598,294,,,1
20.049952,0.0342351,294,,,1
20.085577,0.035622697,294,,,1
20.119,0.033425003,294,,,1
20.153936,0.0349328,293,,,1
20.187998,0.0340597,293,,,1
20.222713,0.0347135,293,,,1
20.257263,0.0345483,293,,,1
20.291153,0.033889897,293,,,1
20.327028,0.035873502,293,,,1
20.360418,0.033389,293,,,1
20.394571,0.034152202,293,,,1
20.429178,0.034605198,293,,,1
20.464731,0.0355537,293,,,1
20.498932,0.0341983,293,,,1
20.534204,0.0352761,293,,,1
20.567993,0.0337879,293,,,1
20.601967,0.0339716,293,,,1
20.63634,0.0343732,293,,,1
20.671032,0.0346963,293,,,1
20.704617,0.0335849,293,,,1
20.738436,0.0338186,293,,,1
20.772875,0.034439202,293,,,1
20.806824,0.0339503,293,,,1
20.841576,0.0347551,293,,,1
20.875586,0.0340124,293,,,1
20.90948,0.0338922,293,,,1
20.94556,0.0360782,293,,,1
20.981041,0.035483703,293,,,1
21.014791,0.0337517,293,,,1
21.048782,0.033990197,293,,,1
21.08291,0.034126803,293,,,1
21.116419,0.0335069,293,,,1
21.150703,0.034286298,292,,,1
21.184895,0.034191202,292,,,1
21.218416,0.033524998,292,,,1
21.252493,0.0340784,292,,,1
