time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
14.110897,0.0,300,,,
14.145713,0.0348165,300,,,
14.1796465,0.0339339,300,,,
14.215488,0.0358393,300,,,
14.250833,0.0353449,300,,,
14.28572,0.0348868,300,,,
14.319404,0.0336847,300,,,
14.3549185,0.0355127,300,,,
14.389364,0.034446,300,,,
14.423358,0.0339944,300,,,
14.458408,0.035049498,300,,,
14.493051,0.0346423,300,,,
14.528268,0.0352166,300,,,
14.563498,0.03523,300,,,
14.598802,0.0353042,300,,,
14.634003,0.035200503,300,,,
14.669494,0.0354925,300,,,
14.703095,0.0336012,300,,,
14.738581,0.0354858,300,,,
14.772336,0.033754803,300,,,
14.807269,0.034933597,300,,,
14.8408165,0.033548,300,,,
14.875938,0.0351228,300,,,
14.910302,0.034364898,300,,,
14.94469,0.034388803,300,,,
14.980116,0.035425298,300,,,
15.015118,0.0350031,300,,,
15.050034,0.034916602,300,,,
15.085198,0.035164,300,,,
15.120369,0.035170402,300,3,,
15.154955,0.0345862,300,3,,
15.190542,0.0355876,300,3,,
15.2255,0.0349569,300,3,,
15.260589,0.0350885,300,3,,
15.295425,0.034835402,300,3,,
15.329463,0.0340359,300,3,,
15.364586,0.035123102,300,3,,
15.399689,0.035101,300,3,,
15.434148,0.0344578,300,3,,
15.469767,0.0356198,300,3,,
15.504281,0.0345148,300,3,,
15.538336,0.0340546,300,3,,
15.573087,0.0347531,300,3,,
15.60851,0.0354245,300,3,,
15.64327,0.0347592,300,3,,
15.678166,0.0348971,300,3,,
15.712896,0.0347302,300,3,,
15.746359,0.0334635,300,3,,
15.779896,0.0335383,300,3,,
15.814661,0.0347648,300,3,,
15.848658,0.033997297,300,3,,
15.884191,0.0355314,300,3,,
15.918792,0.0346002,300,3,,
15.953504,0.0347124,300,3,,
15.986932,0.0334278,300,3,,
16.021236,0.034302,300,3,,
16.056143,0.0349062,300,3,,
16.090246,0.0341013,300,3,,
16.125574,0.0353285,300,3,,
16.159994,0.0344185,300,3,,
16.194664,0.034670997,300,3,,
16.230494,0.035827402,300,3,,
16.265272,0.0347795,300,3,,
16.301039,0.035770398,300,3,,
16.334698,0.0336547,300,3,,
16.369326,0.0346266,300,3,,
16.40375,0.0344263,300,3,,
16.43879,0.0350393,300,3,,
16.47401,0.035219602,300,3,,
16.50808,0.0340685,300,3,,
16.543653,0.0355766,300,3,,
16.579311,0.0356616,300,3,,
16.61382,0.0345089,300,3,,
16.647917,0.0340968,300,3,,
16.683264,0.0353508,300,3,,
16.717848,0.0345822,300,3,,
16.75185,0.0340045,300,3,,
