time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
39.965015,0.0334248,281,,,1
40.00018,0.0351677,281,,,1
40.034996,0.034818,281,,,1
40.069366,0.0343682,281,,,1
40.104492,0.0351314,281,,,1
40.13849,0.033993002,281,,,1
40.173584,0.0350871,281,,,1
40.20973,0.0361491,281,,,1
40.244038,0.0343136,281,,,1
40.278088,0.034054797,281,,,1
40.311756,0.033674203,281,,,1
40.347115,0.0353584,281,,,1
40.38239,0.0352743,281,,,1
40.416096,0.033699,281,,,1
40.449726,0.0336318,281,,,1
40.48447,0.0347506,281,,,1
40.51908,0.0346055,281,,,1
40.553757,0.0346813,281,,,1
40.587555,0.0337962,281,,,1
40.62338,0.0358253,281,,,1
40.6575,0.0341189,281,,,1
40.691124,0.0336246,281,,,1
40.724495,0.033368,280,,,1
40.758835,0.0343393,280,,,1
40.794342,0.0355081,280,,,1
40.82849,0.0341455,280,,,1
40.86258,0.0340906,280,,,1
40.896694,0.034112398,280,,,1
40.930317,0.0336241,280,,,1
40.966618,0.0363024,280,,,1
41.001274,0.0346538,280,,,1
41.036392,0.0351161,280,,,1
41.071186,0.0347941,280,,,1
41.105762,0.0345811,280,,,1
41.139885,0.0341208,280,,,1
41.174892,0.0350094,280,,,1
41.209274,0.0343844,280,,,1
41.243416,0.0341466,280,,,1
41.278385,0.0349688,280,,,1
41.31362,0.0352353,280,,,1
41.34857,0.0349518,280,,,1
41.383984,0.0354194,280,,,1
41.418507,0.0345196,280,,,1
41.453884,0.035370998,280,,,1
41.48772,0.033838,280,,,1
41.52159,0.033870403,280,,,1
41.556217,0.034623597,280,,,1
41.58973,0.0335097,280,,,1
41.62547,0.0357508,280,,,1
41.659294,0.0338257,280,,,1
41.695263,0.0359683,279,,,1
41.729126,0.0338542,279,,,1
41.76477,0.035633102,279,,,1
41.799652,0.034881096,279,,,1
41.834995,0.0353375,279,,,1
41.870964,0.035969403,279,,,1
41.905655,0.0346891,279,,,1
41.940746,0.0350932,279,,,1
41.975555,0.0348066,279,,,1
42.01146,0.0358936,279,,,1
42.046326,0.034866598,279,,,1
42.080173,0.0338451,279,,,1
42.115227,0.0350494,279,,,1
42.150055,0.0348323,279,,,1
42.185684,0.035635002,279,,,1
42.220844,0.035157,279,,,1
42.254906,0.034063,279,,,1
42.289326,0.0344149,279,,,1
42.32486,0.035536703,279,,,1
42.359066,0.034206897,279,,,1
42.393368,0.0343061,279,,,1
42.42841,0.0350424,279,,,1
42.46311,0.034708798,279,,,1
42.497025,0.033909302,279,,,1
42.532852,0.035829,279,,,1
42.566902,0.034051098,279,,,1
42.60036,0.0334592,279,,,1
42.63435,0.0339939,279,,,1
42.667927,0.033579897,279,,,1
42.701374,0.0334522,278,,,1
42.736588,0.0352117,278,,,1
