time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
11.377602,0.0,300,,,
11.413432,0.0358322,300,,,
11.448428,0.0349942,300,,,
11.484088,0.0356593,300,,,
11.518637,0.0345496,300,,,
11.552019,0.033383198,300,,,
11.586616,0.0345954,300,,,
11.621119,0.0345027,300,,,
11.655492,0.0343743,300,,,
11.691152,0.0356592,300,,,
11.771507,0.080355495,300,,,
11.809257,0.0377495,300,,,
11.843095,0.0338374,300,,,
11.877492,0.034398302,300,,,
11.911586,0.034094397,300,,,
11.945842,0.0342568,300,,,
11.981468,0.035628002,300,,,
12.017415,0.035946798,300,,,
12.051468,0.034052,300,,,
12.087101,0.035633102,300,,,
12.122393,0.0352912,300,,,
12.156305,0.033914,300,,,
12.191956,0.035650402,300,,,
12.227224,0.0352702,300,,,
12.261987,0.0347623,300,,,
12.2959585,0.033971,300,,,
12.330981,0.035023,300,,,
12.364495,0.033513397,300,,,
12.398043,0.033547703,300,3,,
12.431842,0.0338009,300,3,,
12.468957,0.0371148,300,3,,
12.504345,0.0353887,300,3,,
12.541747,0.0374019,300,3,,
12.576432,0.034685697,300,3,,
12.612026,0.0355931,300,3,,
12.64608,0.0340548,300,3,,
12.68157,0.035490002,300,3,,
12.717043,0.035474997,300,3,,
12.753053,0.0360099,300,3,,
12.787163,0.034110002,300,3,,
12.822504,0.0353405,300,3,,
12.857949,0.0354462,300,3,,
12.893628,0.0356787,300,3,,
12.929227,0.0355982,300,3,,
12.964489,0.0352618,300,3,,
13.001593,0.0371042,300,3,,
13.038246,0.0366546,300,3,,
13.072681,0.034434803,300,3,,
13.106321,0.033641398,300,3,,
13.14086,0.0345392,300,3,,
13.174323,0.0334626,300,3,,
13.20966,0.035335902,300,3,,
13.2433,0.0336408,300,3,,
13.277918,0.0346167,300,3,,
13.311525,0.0336085,300,3,,
13.34521,0.0336839,300,3,,
13.380879,0.0356686,300,3,,
13.415708,0.034828,300,3,,
13.4505415,0.0348339,300,3,,
13.484837,0.034295898,300,3,,
13.519034,0.034197003,300,3,,
13.55707,0.0380347,300,3,,
13.591984,0.034913998,300,3,,
13.626774,0.0347898,300,3,,
13.66082,0.0340481,300,3,,
13.694851,0.0340305,300,3,,
13.729504,0.0346527,300,3,,
13.763668,0.0341642,300,3,,
13.798534,0.0348671,300,3,,
13.832829,0.0342934,300,3,,
13.866869,0.034039002,300,3,,
13.902362,0.0354928,300,3,,
13.937974,0.0356117,300,3,,
13.97227,0.034295,300,3,,
14.0065365,0.034265798,300,3,,
14.040173,0.033635,300,3,,
14.076095,0.0359223,300,3,,
14.109842,0.0337464,300,3,,
14.144826,0.0349838,300,3,,
14.179089,0.034262802,300,3,,
14.212837,0.0337489,300,3,,
14.248546,0.0357069,300,3,,
14.28414,0.0355947,300,3,,
14.319765,0.035626497,300,3,,
14.354865,0.035100702,300,3,,
14.388493,0.0336276,300,3,,
14.421918,0.0334255,300,3,,
14.457141,0.035222102,300,3,,
14.492754,0.0356116,300,3,,
14.527071,0.034317598,300,3,,
14.562004,0.034934003,300,3,,
14.5963125,0.034306798,300,3,,
14.629723,0.03341,300,3,,
14.664146,0.034424897,300,3,,
14.698205,0.0340562,300,3,,
14.733068,0.0348633,300,3,,
14.767217,0.0341477,300,3,,
14.801392,0.0341756,300,3,,
14.836795,0.0354045,300,3,,
14.871301,0.034506,300,3,,
14.910963,0.0396634,300,3,,
14.94461,0.0336462,300,3,,
14.978986,0.0343768,300,3,,
15.014499,0.0355127,300,3,,
15.049921,0.0354216,300,3,,
15.083339,0.0334182,300,3,,
15.118239,0.0349013,300,3,,
15.1522255,0.0339856,300,3,,
15.188244,0.0360171,300,3,,
15.222447,0.0342024,300,3,,
15.256684,0.0342361,300,3,,
15.290262,0.0335764,300,3,,
15.323711,0.0334477,300,3,,
15.35847,0.0347568,300,3,,
15.392561,0.034092702,300,3,,
15.426673,0.0341128,300,0,,
15.461309,0.034635898,300,0,,
15.496601,0.0352917,300,0,,
15.530546,0.033944998,300,0,,
15.565161,0.0346147,300,0,,
15.60007,0.0349099,300,0,,
15.635094,0.0350235,300,0,,
15.669897,0.034802303,300,0,,
15.704278,0.034381997,300,0,,
15.739234,0.034956902,300,0,,
15.774568,0.035331998,300,0,,
15.809623,0.0350545,300,0,,
15.843981,0.0343583,300,0,,
15.879008,0.0350278,300,0,,
15.913728,0.034721002,300,0,,
15.949168,0.0354392,300,0,,
15.983768,0.034600697,300,0,,
16.019835,0.036067303,300,0,,
16.05529,0.035455298,300,0,,
16.09059,0.0352983,300,0,,
16.126257,0.0356663,300,0,,
16.161978,0.0357207,300,0,,
16.196697,0.0347199,300,0,,
16.232918,0.036221303,300,0,,
16.268917,0.035998497,300,0,,
16.30354,0.034622703,300,0,,
16.337921,0.0343826,300,0,,
16.373356,0.0354319,300,0,,
16.406694,0.0333373,300,0,,
16.442581,0.03589,300,0,,
16.476614,0.034033697,300,0,,
16.510107,0.033489,300,0,,
16.545776,0.0356668,300,0,,
16.581053,0.0352725,300,0,,
16.615778,0.0347285,300,0,,
16.651361,0.035586897,300,0,,
16.685627,0.034267902,300,0,,
16.719826,0.0342008,300,0,,
16.754799,0.0349712,300,0,,
16.789434,0.0346341,300,0,,
16.823153,0.0337184,300,0,,
16.857004,0.0338509,300,0,,
16.892727,0.0357248,300,0,,
16.926508,0.033780303,300,0,,
16.961597,0.0350856,300,0,,
16.996044,0.034447197,300,0,,
17.031427,0.0353824,300,0,,
17.06798,0.036554,300,0,,
17.103989,0.0360072,300,0,,
17.138872,0.0348813,300,0,,
17.173826,0.0349538,300,0,,
17.207247,0.0334194,300,0,,
17.24211,0.0348611,300,0,,
17.276686,0.0345753,300,0,,
17.310698,0.0340101,300,0,,
17.345137,0.0344394,300,0,,
17.378605,0.0334693,300,0,,
17.412544,0.0339383,300,0,,
17.447062,0.0345218,300,0,,
17.48062,0.0335567,300,0,,
17.515526,0.0349074,300,0,,1
17.550167,0.034645,300,0,,1
17.583948,0.0337786,300,0,,1
17.618845,0.0348979,300,0,,1
17.652763,0.033915598,300,0,,1
17.687801,0.035038102,300,0,,1
17.723274,0.0354725,300,0,,1
17.75731,0.034036297,300,0,,1
17.792934,0.0356215,300,0,,1
17.828737,0.0358044,300,0,,1
17.864672,0.0359378,300,0,,1
17.898296,0.0336209,300,0,,1
17.933777,0.0354848,300,0,,1
17.96894,0.0351639,300,0,,1
18.005102,0.0361592,300,0,,1
18.040596,0.0354937,300,0,,1
18.074383,0.033784997,300,0,,1
18.108505,0.0341217,300,0,,1
18.142649,0.0341444,300,0,,1
18.176622,0.0339739,300,0,,1
18.21103,0.034405302,300,0,,1
18.244974,0.033944,300,0,,1
18.280104,0.0351284,300,0,,1
18.313663,0.0335595,300,0,,1
18.347202,0.0335399,300,0,,1
18.381865,0.0346628,300,0,,1
18.417152,0.0352873,300,0,,1
18.451757,0.0346043,300,0,,1
18.487005,0.0352478,300,0,,1
18.521595,0.0345942,299,0,,1
18.556648,0.035053402,299,0,,1
18.59046,0.0338111,299,0,,1
18.62579,0.035330698,299,0,,1
18.661617,0.0358238,299,0,,1
18.696684,0.035065003,299,0,,1
18.731989,0.0353055,299,0,,1
18.767635,0.0356459,299,0,,1
18.80329,0.0356517,299,0,,1
18.83674,0.033452,299,0,,1
18.870522,0.0337824,299,0,,1
18.906029,0.035507202,299,0,,1
18.940716,0.0346874,299,0,,1
18.97565,0.034938097,299,0,,1
19.009714,0.034061402,299,0,,1
19.044847,0.0351318,299,0,,1
19.079657,0.034809798,299,0,,1
19.114164,0.0345064,299,0,,1
19.149385,0.035220403,299,0,,1
19.182907,0.0335201,299,0,,1
19.219376,0.0364658,299,0,,1
19.253351,0.033975698,299,0,,1
19.288074,0.0347267,299,0,,1
19.322378,0.034302697,299,0,,1
19.35619,0.033812903,299,0,,1
19.38965,0.0334622,299,0,,1
19.423975,0.034325097,299,0,,1
19.45799,0.034015503,299,0,,1
19.491484,0.0334928,299,0,,1
19.526173,0.0346903,298,0,,1
19.560297,0.0341262,298,0,,1
19.595457,0.035158202,298,0,,1
19.630886,0.035427,298,0,,1
19.664343,0.0334557,298,0,,1
19.699038,0.0346965,298,0,,1
19.734133,0.035101097,298,0,,1
19.767836,0.033704203,298,0,,1
19.802513,0.0346765,298,0,,1
19.837112,0.034598097,298,0,,1
19.87185,0.034735903,298,0,,1
19.906954,0.0351065,298,0,,1
19.940681,0.0337271,298,0,,1
19.974432,0.0337505,298,0,,1
20.00788,0.0334468,298,0,,1
20.04274,0.034861602,298,0,,1
20.077257,0.0345175,298,0,,1
20.110788,0.0335331,298,0,,1
20.146984,0.0361981,298,0,,1
20.181374,0.0343888,298,0,,1
20.215942,0.034571,298,0,,1
20.251083,0.035141803,298,0,,1
20.285566,0.034481697,298,0,,1
20.319641,0.0340741,298,0,,1
20.354841,0.0351956,298,0,,1
20.390125,0.0352874,298,0,,1
20.425184,0.0350613,298,0,,1
20.460096,0.0349118,298,0,,1
20.493767,0.0336661,298,0,,1
20.529161,0.035396602,297,0,,1
20.562714,0.0335504,297,0,,1
20.596888,0.034174398,297,0,,1
20.631668,0.0347807,297,0,,1
20.665024,0.033357102,297,0,,1
20.698662,0.033634398,297,0,,1
20.733854,0.0351944,297,0,,1
20.769175,0.0353211,297,0,,1
20.80345,0.0342743,297,0,,1
20.838367,0.034916,297,0,,1
20.872253,0.0338854,297,0,,1
20.906279,0.0340268,297,0,,1
20.941538,0.0352599,297,0,,1
20.976414,0.0348769,297,0,,1
21.0102,0.033786297,297,0,,1
21.044443,0.0342414,297,0,,1
21.078232,0.0337902,297,0,,1
21.112253,0.0340233,297,0,,1
21.14675,0.0344935,297,0,,1
21.182142,0.035392802,297,0,,1
21.216671,0.034527898,297,0,,1
21.251013,0.0343386,297,0,,1
21.285847,0.0348398,297,0,,1
21.320635,0.034787998,297,0,,1
21.354134,0.033501502,297,0,,1
21.38751,0.033378698,297,,,1
21.422441,0.034926903,297,,,1
21.455994,0.0335542,297,,,1
21.489946,0.0339528,297,,,1
21.52486,0.0349123,296,,,1
21.55822,0.0333627,296,,,1
21.59335,0.0351307,296,,,1
21.627861,0.034512103,296,,,1
21.662903,0.0350425,296,,,1
21.69771,0.0348076,296,,,1
21.732182,0.034474,296,,,1
21.765965,0.0337844,296,,,1
21.800098,0.0341304,296,,,1
21.834204,0.0341031,296,,,1
21.868082,0.0338752,296,,,1
21.902391,0.0343079,296,,,1
21.937174,0.0347813,296,,,1
21.970823,0.0336491,296,,,1
22.004705,0.033882998,296,,,1
22.038063,0.0333579,296,,,1
22.071648,0.0335844,296,,,1
22.106144,0.0344977,296,,,1
22.141409,0.0352633,296,,,1
