time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
6.202873,0.0,300,,,
6.2383094,0.035435498,300,,,
6.273058,0.0347489,300,,,
6.3090043,0.035947,300,,,
6.343766,0.034761902,300,,,
6.379635,0.0358686,300,,,
6.414582,0.0349465,300,,,
6.448788,0.0342061,300,,,
6.4831796,0.0343914,300,,,
6.5171714,0.033992,300,,,
6.5514402,0.0342679,300,,,
6.5852466,0.0338056,300,,,
6.619385,0.0341381,300,,,
6.6542516,0.0348671,300,,,
6.688505,0.034253802,300,,,
6.722237,0.0337325,300,,,
6.757296,0.035058398,300,,,
6.792311,0.0350148,300,,,
6.8263116,0.0340013,300,,,
6.859648,0.033336803,300,,,
6.8951793,0.0355317,300,,,
6.9295325,0.0343531,300,,,
6.9649544,0.035421997,300,,,
7.000132,0.0351779,300,,,
7.035615,0.0354831,300,,,
7.069709,0.0340939,300,,,
7.105075,0.0353669,300,,,
7.139885,0.0348095,300,,,
7.1736665,0.0337822,300,,,
7.2078476,0.0341808,300,,,
7.243141,0.035293497,300,3,,
7.278905,0.035762902,300,3,,
7.3122973,0.0333925,300,3,,
7.3470216,0.0347243,300,3,,
7.3813596,0.0343383,300,3,,
7.415719,0.034359902,300,3,,
7.451179,0.0354599,300,3,,
7.48534,0.0341614,300,3,,
7.5194774,0.0341376,300,3,,
7.5546203,0.0351421,300,3,,
7.5908523,0.0362319,300,3,,
7.625197,0.034345098,300,3,,
7.6603546,0.035158,300,3,,
7.694349,0.0339944,300,3,,
7.7289023,0.0345533,300,3,,
7.7646503,0.0357479,300,3,,
7.7980585,0.033408098,300,3,,
7.832402,0.034344103,300,3,,
7.867529,0.0351271,300,3,,
7.9013853,0.033855498,300,3,,
7.9348907,0.0335059,300,3,,
7.968818,0.033926,300,3,,
8.003002,0.034184102,300,3,,
8.037207,0.0342041,300,3,,
8.071389,0.0341825,300,3,,
8.105463,0.0340749,300,3,,
8.139662,0.0341981,300,3,,
8.173691,0.034029797,300,3,,
8.207242,0.033550702,300,3,,
8.24082,0.0335773,300,3,,
8.274428,0.033609297,300,3,,
8.308286,0.0338581,300,3,,
8.342553,0.0342668,300,3,,
8.377936,0.0353826,300,3,,
8.41132,0.0333843,300,3,,
8.445351,0.0340305,300,3,,
8.479381,0.0340294,300,3,,
8.513183,0.033801597,300,3,,
8.547373,0.034191903,300,3,,
8.582406,0.0350329,300,3,,
8.617988,0.0355837,300,3,,
8.652825,0.0348389,300,3,,
8.68617,0.0333437,300,3,,
8.7212,0.0350322,300,3,,
8.756054,0.034854,300,3,,
8.791645,0.0355936,300,3,,
8.825346,0.033701804,300,3,,
8.861011,0.0356638,300,3,,
8.894963,0.0339518,300,3,,
8.930728,0.0357665,300,3,,
8.966476,0.035745997,300,3,,
9.002097,0.0356219,300,3,,
9.0368,0.034703903,300,3,,
9.072657,0.0358543,300,3,,
9.106598,0.0339419,300,3,,
9.141033,0.0344359,300,3,,
9.174933,0.0339001,300,3,,
9.210123,0.035189297,300,3,,
9.245541,0.0354182,300,3,,
9.279072,0.033530902,300,3,,
9.314392,0.035320997,300,3,,
9.348045,0.0336521,300,3,,
9.383483,0.0354364,300,3,,
9.418868,0.0353836,300,3,,
9.453858,0.034989502,300,3,,
9.489678,0.035820797,300,3,,
9.523989,0.034309402,300,3,,
9.559634,0.0356436,300,3,,
9.595209,0.0355738,300,3,,
9.630931,0.0357227,300,3,,
9.664765,0.0338337,300,3,,
9.698342,0.0335768,300,3,,
9.733875,0.035532698,300,3,,
9.767744,0.033870302,300,3,,
9.803451,0.035705898,300,3,,
9.836947,0.0334957,300,3,,
